Line,Abs Time(Sec),Rel Time (Sec),Status,Er,Tx,Description,Network,Node,PT,Trgt,Src,B1,B2,B3,B4,B5,B6,B7,B8,Value,Trigger,Signals
1454,45.439701025,0.102425575,67108864,F,F,,HS CAN,,754,F,F,02,21,24,00,00,00,00,00,,,
1455,45.4521173,0.012416275,67108864,F,F,,HS CAN,,75C,F,F,10,0B,61,24,73,00,00,6B,,,
1456,45.452857875,0.000740575000002,67108864,F,F,,HS CAN,,754,F,F,30,00,04,00,00,00,00,00,,,
1457,45.4721045,0.019246625,67108864,F,F,,HS CAN,,75C,F,F,21,D0,08,23,A6,A0,00,00,,,
1458,45.552588725,0.080484225,67108864,F,F,,HS CAN,,754,F,F,02,21,23,00,00,00,00,00,,,
1459,45.56700015,0.014411425,67108864,F,F,,HS CAN,,75C,F,F,10,3A,61,23,06,00,13,00,,,
1460,45.5677423,0.000742150000001,67108864,F,F,,HS CAN,,754,F,F,30,00,04,00,00,00,00,00,,,
1461,45.58717145,0.01942915,67108864,F,F,,HS CAN,,75C,F,F,21,00,04,04,08,24,AC,60,,,
1462,45.596994875,0.009823425,67108864,F,F,,HS CAN,,75C,F,F,22,24,00,00,BC,FA,08,23,,,
1463,45.6069466,0.00995172499999,67108864,F,F,,HS CAN,,75C,F,F,23,AB,00,33,00,00,B8,66,,,
1464,45.61700085,0.01005425,67108864,F,F,,HS CAN,,75C,F,F,24,08,23,AA,C0,44,00,00,,,
1465,45.6269081,0.00990725,67108864,F,F,,HS CAN,,75C,F,F,25,98,79,08,23,A9,00,54,,,
1466,45.637130125,0.010222025,67108864,F,F,,HS CAN,,75C,F,F,26,00,00,98,3B,08,23,A9,,,
1467,45.646901175,0.00977105,67108864,F,F,,HS CAN,,75C,F,F,27,00,63,00,00,6E,28,08,,,
1468,45.656897325,0.00999615,67108864,F,F,,HS CAN,,75C,F,F,28,23,A6,C0,00,00,00,00,,,
1469,45.702272575,0.04537525,67108864,F,F,,HS CAN,,754,F,F,02,21,24,00,00,00,00,00,,,
1470,45.717043925,0.01477135,67108864,F,F,,HS CAN,,75C,F,F,10,0B,61,24,73,00,00,6B,,,
1471,45.717786325,0.0007424,67108864,F,F,,HS CAN,,754,F,F,30,00,04,00,00,00,00,00,,,
1472,45.7370035,0.019217175,67108864,F,F,,HS CAN,,75C,F,F,21,D0,08,23,A6,A0,00,00,,,
1473,45.840332225,0.103328725,67108864,F,F,,HS CAN,,754,F,F,02,21,E1,00,00,00,00,00,,,
1474,45.85663385,0.016301625,67108864,F,F,,HS CAN,,75C,F,F,10,0A,61,E1,00,00,08,44,,,
1475,45.8573733,0.000739450000005,67108864,F,F,,HS CAN,,754,F,F,30,00,04,00,00,00,00,00,,,
1476,45.87690605,0.01953275,67108864,F,F,,HS CAN,,75C,F,F,21,00,00,82,98,00,00,00,,,
1477,45.885600575,0.008694525,67108864,F,F,,HS CAN,,754,F,F,02,21,23,00,00,00,00,00,,,
1478,45.901584225,0.01598365,67108864,F,F,,HS CAN,,75C,F,F,10,3A,61,23,06,00,13,00,,,
1479,45.90232625,0.000742025000001,67108864,F,F,,HS CAN,,754,F,F,30,00,04,00,00,00,00,00,,,
1480,45.921551225,0.019224975,67108864,F,F,,HS CAN,,75C,F,F,21,00,04,04,08,24,AC,60,,,
1481,45.931530775,0.00997955,67108864,F,F,,HS CAN,,75C,F,F,22,24,00,00,BC,FA,08,23,,,
1482,45.941530725,0.00999995,67108864,F,F,,HS CAN,,75C,F,F,23,AB,00,33,00,00,B8,66,,,
1483,45.9515211,0.00999037499999,67108864,F,F,,HS CAN,,75C,F,F,24,08,23,AA,C0,44,00,00,,,
1484,45.961504275,0.009983175,67108864,F,F,,HS CAN,,75C,F,F,25,98,79,08,23,A9,00,54,,,
1485,45.97171185,0.010207575,67108864,F,F,,HS CAN,,75C,F,F,26,00,00,98,3B,08,23,A9,,,
1486,45.9814655,0.00975365,67108864,F,F,,HS CAN,,75C,F,F,27,00,63,00,00,6E,28,08,,,
1487,45.9914996,0.0100341,67108864,F,F,,HS CAN,,75C,F,F,28,23,A6,C0,00,00,00,00,,,
1488,46.037022475,0.045522875,67108864,F,F,,HS CAN,,754,F,F,02,21,24,00,00,00,00,00,,,
1489,46.051373725,0.01435125,67108864,F,F,,HS CAN,,75C,F,F,10,0B,61,24,73,00,00,6B,,,
1490,46.052116075,0.000742349999996,67108864,F,F,,HS CAN,,754,F,F,30,00,04,00,00,00,00,00,,,
1491,46.071358825,0.01924275,67108864,F,F,,HS CAN,,75C,F,F,21,D0,08,23,A6,A0,00,00,,,
1492,46.1915061,0.120147275,67108864,F,F,,HS CAN,,754,F,F,02,21,E1,00,00,00,00,00,,,
1493,46.20644315,0.01493705,67108864,F,F,,HS CAN,,75C,F,F,10,0A,61,E1,00,00,08,44,,,
1494,46.207183625,0.000740475000001,67108864,F,F,,HS CAN,,754,F,F,30,00,04,00,00,00,00,00,,,
1495,46.226217625,0.019034,67108864,F,F,,HS CAN,,75C,F,F,21,00,00,82,9C,00,00,00,,,
1496,46.23509375,0.008876125,67108864,F,F,,HS CAN,,754,F,F,02,21,23,00,00,00,00,00,,,
1497,46.251318825,0.016225075,67108864,F,F,,HS CAN,,75C,F,F,10,3A,61,23,06,00,13,00,,,
1498,46.252060625,0.0007418,67108864,F,F,,HS CAN,,754,F,F,30,00,04,00,00,00,00,00,,,
1499,46.27111005,0.019049425,67108864,F,F,,HS CAN,,75C,F,F,21,00,04,04,08,24,AC,60,,,
1500,46.281165025,0.010054975,67108864,F,F,,HS CAN,,75C,F,F,22,24,00,00,BC,FA,08,23,,,
1501,46.291042875,0.00987785,67108864,F,F,,HS CAN,,75C,F,F,23,AB,00,33,00,00,B8,66,,,
1502,46.30103665,0.009993775,67108864,F,F,,HS CAN,,75C,F,F,24,08,23,AA,C0,44,00,00,,,
1503,46.31104225,0.0100056,67108864,F,F,,HS CAN,,75C,F,F,25,98,79,08,23,A9,00,54,,,
1504,46.321017575,0.009975325,67108864,F,F,,HS CAN,,75C,F,F,26,00,00,98,3B,08,23,A9,,,
1505,46.330995875,0.0099783,67108864,F,F,,HS CAN,,75C,F,F,27,00,63,00,00,6E,28,08,,,
1506,46.34099565,0.009999775,67108864,F,F,,HS CAN,,75C,F,F,28,23,A6,C0,00,00,00,00,,,
1507,46.370871225,0.029875575,67108864,F,F,,HS CAN,,754,F,F,02,21,24,00,00,00,00,00,,,
1508,46.385980425,0.0151092,67108864,F,F,,HS CAN,,75C,F,F,10,0B,61,24,73,00,00,6B,,,
1509,46.38672095,0.000740524999998,67108864,F,F,,HS CAN,,754,F,F,30,00,04,00,00,00,00,00,,,
1510,46.405997775,0.019276825,67108864,F,F,,HS CAN,,75C,F,F,21,D0,08,23,A6,A0,00,00,,,
1511,46.521155275,0.1151575,67108864,F,F,,HS CAN,,754,F,F,02,21,E1,00,00,00,00,00,,,
1512,46.535793425,0.01463815,67108864,F,F,,HS CAN,,75C,F,F,10,0A,61,E1,00,00,08,44,,,
1513,46.536534525,0.000741099999999,67108864,F,F,,HS CAN,,754,F,F,30,00,04,00,00,00,00,00,,,
1514,46.555787575,0.01925305,67108864,F,F,,HS CAN,,75C,F,F,21,00,00,82,9F,00,00,00,,,
1515,46.571029575,0.015242,67108864,F,F,,HS CAN,,754,F,F,02,21,23,00,00,00,00,00,,,
1516,46.585756675,0.0147271,67108864,F,F,,HS CAN,,75C,F,F,10,3A,61,23,06,00,13,00,,,
1517,46.58650035,0.000743674999995,67108864,F,F,,HS CAN,,754,F,F,30,00,04,00,00,00,00,00,,,
1518,46.605783875,0.019283525,67108864,F,F,,HS CAN,,75C,F,F,21,00,04,04,08,24,AC,60,,,
1519,46.6157176,0.009933725,67108864,F,F,,HS CAN,,75C,F,F,22,24,00,00,BC,FA,08,23,,,
1520,46.625717475,0.009999875,67108864,F,F,,HS CAN,,75C,F,F,23,AB,00,33,00,00,B8,66,,,
1521,46.63568905,0.009971575,67108864,F,F,,HS CAN,,75C,F,F,24,08,23,AA,C0,44,00,00,,,
1522,46.646321275,0.010632225,67108864,F,F,,HS CAN,,75C,F,F,25,98,79,08,23,A9,00,54,,,
1523,46.65565875,0.009337475,67108864,F,F,,HS CAN,,75C,F,F,26,00,00,98,3B,08,23,A9,,,
1524,46.6656565,0.00999775,67108864,F,F,,HS CAN,,75C,F,F,27,00,63,00,00,6E,28,08,,,
1525,46.67589215,0.01023565,67108864,F,F,,HS CAN,,75C,F,F,28,23,A6,C0,00,00,00,00,,,
1526,46.721873425,0.045981275,67108864,F,F,,HS CAN,,754,F,F,02,21,24,00,00,00,00,00,,,
1527,46.735678525,0.0138051,67108864,F,F,,HS CAN,,75C,F,F,10,0B,61,24,73,00,00,6B,,,
1528,46.73642055,0.000742025000001,67108864,F,F,,HS CAN,,754,F,F,30,00,04,00,00,00,00,00,,,
1529,46.75577015,0.0193496,67108864,F,F,,HS CAN,,75C,F,F,21,D0,08,23,A6,A0,00,00,,,
1530,46.87551125,0.1197411,67108864,F,F,,HS CAN,,754,F,F,02,21,E1,00,00,00,00,00,,,
1531,46.890788225,0.015276975,67108864,F,F,,HS CAN,,75C,F,F,10,0A,61,E1,00,00,08,44,,,
1532,46.8915285,0.000740275000005,67108864,F,F,,HS CAN,,754,F,F,30,00,04,00,00,00,00,00,,,
1533,46.9105288,0.0190003,67108864,F,F,,HS CAN,,75C,F,F,21,00,00,82,A3,00,00,00,,,
1534,46.9179816,0.0074528,67108864,F,F,,HS CAN,,754,F,F,02,21,23,00,00,00,00,00,,,
1535,46.9302558,0.0122742,67108864,F,F,,HS CAN,,75C,F,F,10,3A,61,23,06,00,13,00,,,
1536,46.93099825,0.000742449999997,67108864,F,F,,HS CAN,,754,F,F,30,00,04,00,00,00,00,00,,,
1537,46.950267,0.01926875,67108864,F,F,,HS CAN,,75C,F,F,21,00,04,04,08,24,AC,60,,,
1538,46.960232925,0.009965925,67108864,F,F,,HS CAN,,75C,F,F,22,24,00,00,BC,FA,08,23,,,
1539,46.970236525,0.0100036,67108864,F,F,,HS CAN,,75C,F,F,23,AB,00,33,00,00,B8,66,,,
1540,46.980232275,0.00999575,67108864,F,F,,HS CAN,,75C,F,F,24,08,23,AA,C0,44,00,00,,,
1541,46.99019995,0.009967675,67108864,F,F,,HS CAN,,75C,F,F,25,98,79,08,23,A9,00,54,,,
1542,47.000229975,0.010030025,67108864,F,F,,HS CAN,,75C,F,F,26,00,00,98,3B,08,23,A9,,,
1543,47.010191475,0.0099615,67108864,F,F,,HS CAN,,75C,F,F,27,00,63,00,00,6E,28,08,,,
1544,47.0208578,0.010666325,67108864,F,F,,HS CAN,,75C,F,F,28,23,A6,C0,00,00,00,00,,,
1545,47.043553425,0.022695625,67108864,F,F,,HS CAN,,754,F,F,02,21,24,00,00,00,00,00,,,
1546,47.05520165,0.011648225,67108864,F,F,,HS CAN,,75C,F,F,10,0B,61,24,73,00,00,6B,,,
1547,47.0559418,0.000740150000006,67108864,F,F,,HS CAN,,754,F,F,30,00,04,00,00,00,00,00,,,
1548,47.0754149,0.0194731,67108864,F,F,,HS CAN,,75C,F,F,21,D0,08,23,A6,A0,00,00,,,
1549,47.1722066,0.0967917,67108864,F,F,,HS CAN,,754,F,F,02,21,E1,00,00,00,00,00,,,
1550,47.1850131,0.0128065,67108864,F,F,,HS CAN,,75C,F,F,10,0A,61,E1,00,00,08,44,,,
1551,47.18575545,0.000742349999996,67108864,F,F,,HS CAN,,754,F,F,30,00,04,00,00,00,00,00,,,
1552,47.205650675,0.019895225,67108864,F,F,,HS CAN,,75C,F,F,21,00,00,82,A5,00,00,00,,,
1553,47.211436875,0.0057862,67108864,F,F,,HS CAN,,754,F,F,02,21,23,00,00,00,00,00,,,
1554,47.2249857,0.013548825,67108864,F,F,,HS CAN,,75C,F,F,10,3A,61,23,06,00,13,00,,,
1555,47.2257259,0.000740199999996,67108864,F,F,,HS CAN,,754,F,F,30,00,04,00,00,00,00,00,,,
1556,47.2450908,0.0193649,67108864,F,F,,HS CAN,,75C,F,F,21,00,04,04,08,24,AC,60,,,
1557,47.254914625,0.009823825,67108864,F,F,,HS CAN,,75C,F,F,22,24,00,00,BC,FA,08,23,,,
1558,47.2649144,0.009999775,67108864,F,F,,HS CAN,,75C,F,F,23,AB,00,33,00,00,B8,66,,,
1559,47.274883975,0.009969575,67108864,F,F,,HS CAN,,75C,F,F,24,08,23,AA,C0,44,00,00,,,
1560,47.285018125,0.01013415,67108864,F,F,,HS CAN,,75C,F,F,25,98,79,08,23,A9,00,54,,,
1561,47.29508355,0.010065425,67108864,F,F,,HS CAN,,75C,F,F,26,00,00,98,3B,08,23,A9,,,
1562,47.304883225,0.009799675,67108864,F,F,,HS CAN,,75C,F,F,27,00,63,00,00,6E,28,08,,,
1563,47.3153275,0.010444275,67108864,F,F,,HS CAN,,75C,F,F,28,23,A6,C0,00,00,00,00,,,
1564,47.3404187,0.0250912,67108864,F,F,,HS CAN,,754,F,F,02,21,24,00,00,00,00,00,,,
1565,47.3547782,0.0143595,67108864,F,F,,HS CAN,,75C,F,F,10,0B,61,24,73,00,00,6B,,,
1566,47.3555183,0.000740100000002,67108864,F,F,,HS CAN,,754,F,F,30,00,04,00,00,00,00,00,,,
1567,47.3747651,0.0192468,67108864,F,F,,HS CAN,,75C,F,F,21,D0,08,23,A6,A0,00,00,,,
1568,47.476507,0.1017419,67108864,F,F,,HS CAN,,754,F,F,02,21,E1,00,00,00,00,00,,,
1569,47.489557925,0.013050925,67108864,F,F,,HS CAN,,75C,F,F,10,0A,61,E1,00,00,08,44,,,
1570,47.49029765,0.000739724999995,67108864,F,F,,HS CAN,,754,F,F,30,00,04,00,00,00,00,00,,,
1571,47.5095866,0.01928895,67108864,F,F,,HS CAN,,75C,F,F,21,00,00,82,A9,00,00,00,,,
1572,47.522660675,0.013074075,67108864,F,F,,HS CAN,,754,F,F,02,21,23,00,00,00,00,00,,,
1573,47.5395551,0.016894425,67108864,F,F,,HS CAN,,75C,F,F,10,3A,61,23,06,00,13,00,,,
1574,47.54029535,0.00074025,67108864,F,F,,HS CAN,,754,F,F,30,00,04,00,00,00,00,00,,,
1575,47.559489975,0.019194625,67108864,F,F,,HS CAN,,75C,F,F,21,00,04,04,08,24,AC,60,,,
1576,47.569503575,0.0100136,67108864,F,F,,HS CAN,,75C,F,F,22,24,00,00,BC,FA,08,23,,,
1577,47.5797736,0.010270025,67108864,F,F,,HS CAN,,75C,F,F,23,AB,00,33,00,00,B8,66,,,
1578,47.589475075,0.009701475,67108864,F,F,,HS CAN,,75C,F,F,24,08,23,AA,C0,44,00,00,,,
1579,47.599474825,0.00999975,67108864,F,F,,HS CAN,,75C,F,F,25,98,79,08,23,A9,00,54,,,
1580,47.609408525,0.0099337,67108864,F,F,,HS CAN,,75C,F,F,26,00,00,98,3B,08,23,A9,,,
1581,47.6194386,0.010030075,67108864,F,F,,HS CAN,,75C,F,F,27,00,63,00,00,6E,28,08,,,
1582,47.62947005,0.01003145,67108864,F,F,,HS CAN,,75C,F,F,28,23,A6,C0,00,00,00,00,,,
1583,47.657335975,0.027865925,67108864,F,F,,HS CAN,,754,F,F,02,21,24,00,00,00,00,00,,,
1584,47.66932995,0.011993975,67108864,F,F,,HS CAN,,75C,F,F,10,0B,61,24,73,00,00,6B,,,
1585,47.67007045,0.000740499999999,67108864,F,F,,HS CAN,,754,F,F,30,00,04,00,00,00,00,00,,,
1586,47.68935505,0.0192846,67108864,F,F,,HS CAN,,75C,F,F,21,D0,08,23,A6,A0,00,00,,,
1587,47.810294475,0.120939425,67108864,F,F,,HS CAN,,754,F,F,02,21,E1,00,00,00,00,00,,,
1588,47.8249644,0.014669925,67108864,F,F,,HS CAN,,75C,F,F,10,0A,61,E1,00,00,08,44,,,
1589,47.82570405,0.00073965,67108864,F,F,,HS CAN,,754,F,F,30,00,04,00,00,00,00,00,,,
1590,47.844968675,0.019264625,67108864,F,F,,HS CAN,,75C,F,F,21,00,00,82,AC,00,00,00,,,
1591,47.855378875,0.0104102,67108864,F,F,,HS CAN,,754,F,F,02,21,23,00,00,00,00,00,,,
1592,47.869146,0.013767125,67108864,F,F,,HS CAN,,75C,F,F,10,3A,61,23,06,00,13,00,,,
1593,47.869889275,0.000743275000005,67108864,F,F,,HS CAN,,754,F,F,30,00,04,00,00,00,00,00,,,
1594,47.88924735,0.019358075,67108864,F,F,,HS CAN,,75C,F,F,21,00,04,04,08,24,AC,60,,,
1595,47.899096875,0.009849525,67108864,F,F,,HS CAN,,75C,F,F,22,24,00,00,BC,FA,08,23,,,
1596,47.909074625,0.00997775,67108864,F,F,,HS CAN,,75C,F,F,23,AB,00,33,00,00,B8,66,,,
1597,47.91904025,0.009965625,67108864,F,F,,HS CAN,,75C,F,F,24,08,23,AA,C0,44,00,00,,,
1598,47.9290359,0.00999565,67108864,F,F,,HS CAN,,75C,F,F,25,98,79,08,23,A9,00,54,,,
1599,47.9389998,0.0099639,67108864,F,F,,HS CAN,,75C,F,F,26,00,00,98,3B,08,23,A9,,,
1600,47.9490274,0.0100276,67108864,F,F,,HS CAN,,75C,F,F,27,00,63,00,00,6E,28,08,,,
1601,47.959038125,0.010010725,67108864,F,F,,HS CAN,,75C,F,F,28,23,A6,C0,00,00,00,00,,,
1602,47.991353175,0.03231505,67108864,F,F,,HS CAN,,754,F,F,02,21,24,00,00,00,00,00,,,
1603,48.004739625,0.01338645,67108864,F,F,,HS CAN,,75C,F,F,10,0B,61,24,73,00,00,6B,,,
1604,48.0054837,0.000744075,67108864,F,F,,HS CAN,,754,F,F,30,00,04,00,00,00,00,00,,,
1605,48.024578425,0.019094725,67108864,F,F,,HS CAN,,75C,F,F,21,D0,08,23,A6,A0,00,00,,,
1606,48.145218025,0.1206396,67108864,F,F,,HS CAN,,754,F,F,02,21,E1,00,00,00,00,00,,,
1607,48.1587406,0.013522575,67108864,F,F,,HS CAN,,75C,F,F,10,0A,61,E1,00,00,08,44,,,
1608,48.1594844,0.000743800000002,67108864,F,F,,HS CAN,,754,F,F,30,00,04,00,00,00,00,00,,,
1609,48.17892175,0.01943735,67108864,F,F,,HS CAN,,75C,F,F,21,00,00,82,AF,00,00,00,,,
1610,48.204173525,0.025251775,67108864,F,F,,HS CAN,,754,F,F,02,21,23,00,00,00,00,00,,,
1611,48.218852825,0.0146793,67108864,F,F,,HS CAN,,75C,F,F,10,3A,61,23,06,00,13,00,,,
1612,48.21959535,0.000742525,67108864,F,F,,HS CAN,,754,F,F,30,00,04,00,00,00,00,00,,,
1613,48.238645975,0.019050625,67108864,F,F,,HS CAN,,75C,F,F,21,00,04,04,08,24,AC,60,,,
1614,48.2487719,0.010125925,67108864,F,F,,HS CAN,,75C,F,F,22,24,00,00,BC,FA,08,23,,,
1615,48.2586416,0.0098697,67108864,F,F,,HS CAN,,75C,F,F,23,AB,00,33,00,00,B8,66,,,
1616,48.268849125,0.010207525,67108864,F,F,,HS CAN,,75C,F,F,24,08,23,AA,C0,44,00,00,,,
1617,48.278636175,0.00978705,67108864,F,F,,HS CAN,,75C,F,F,25,98,79,08,23,A9,00,54,,,
1618,48.288602575,0.0099664,67108864,F,F,,HS CAN,,75C,F,F,26,00,00,98,3B,08,23,A9,,,
1619,48.29863855,0.010035975,67108864,F,F,,HS CAN,,75C,F,F,27,00,63,00,00,6E,28,08,,,
1620,48.30867615,0.0100376,67108864,F,F,,HS CAN,,75C,F,F,28,23,A6,C0,00,00,00,00,,,
1621,48.341597675,0.032921525,67108864,F,F,,HS CAN,,754,F,F,02,21,24,00,00,00,00,00,,,
1622,48.354392125,0.01279445,67108864,F,F,,HS CAN,,75C,F,F,10,0B,61,24,73,00,00,6B,,,
1623,48.355134375,0.000742250000002,67108864,F,F,,HS CAN,,754,F,F,30,00,04,00,00,00,00,00,,,
1624,48.374809575,0.0196752,67108864,F,F,,HS CAN,,75C,F,F,21,D0,08,23,A6,A0,00,00,,,
1625,48.4929351,0.118125525,67108864,F,F,,HS CAN,,754,F,F,02,21,E1,00,00,00,00,00,,,
1626,48.5083302,0.0153951,67108864,F,F,,HS CAN,,75C,F,F,10,0A,61,E1,00,00,08,44,,,
1627,48.50907245,0.000742250000002,67108864,F,F,,HS CAN,,754,F,F,30,00,04,00,00,00,00,00,,,
1628,48.52832545,0.019253,67108864,F,F,,HS CAN,,75C,F,F,21,00,00,82,B3,00,00,00,,,
1629,48.540395575,0.012070125,67108864,F,F,,HS CAN,,754,F,F,02,21,23,00,00,00,00,00,,,
1630,48.55327995,0.012884375,67108864,F,F,,HS CAN,,75C,F,F,10,3A,61,23,06,00,13,00,,,
1631,48.554020175,0.000740225000001,67108864,F,F,,HS CAN,,754,F,F,30,00,04,00,00,00,00,00,,,
1632,48.574343675,0.0203235,67108864,F,F,,HS CAN,,75C,F,F,21,00,04,04,08,24,AC,60,,,
1633,48.584177325,0.00983365,67108864,F,F,,HS CAN,,75C,F,F,22,24,00,00,BC,FA,08,23,,,
1634,48.596049575,0.01187225,67108864,F,F,,HS CAN,,75C,F,F,23,AB,00,33,00,00,B8,66,,,
1635,48.60324235,0.007192775,67108864,F,F,,HS CAN,,75C,F,F,24,08,23,AA,C0,44,00,00,,,
1636,48.613224125,0.009981775,67108864,F,F,,HS CAN,,75C,F,F,25,98,79,08,23,A9,00,54,,,
1637,48.623194025,0.0099699,67108864,F,F,,HS CAN,,75C,F,F,26,00,00,98,3B,08,23,A9,,,
1638,48.633179625,0.0099856,67108864,F,F,,HS CAN,,75C,F,F,27,00,63,00,00,6E,28,08,,,
1639,48.643361375,0.01018175,67108864,F,F,,HS CAN,,75C,F,F,28,23,A6,C0,00,00,00,00,,,
1640,51.35664925,2.713287875,67108864,F,F,,HS CAN,,754,F,F,01,3E,00,00,00,00,00,00,,,
1641,51.3697899,0.01314065,67108864,F,F,,HS CAN,,75C,F,F,01,7E,00,00,00,00,00,00,,,
1642,51.37729785,0.00750795,67108864,F,F,,HS CAN,,754,F,F,02,13,81,00,00,00,00,00,,,
1643,51.390632625,0.013334775,67108864,F,F,,HS CAN,,75C,F,F,02,53,00,00,00,00,00,00,,,
1644,51.396443,0.005810375,67108864,F,F,,HS CAN,,754,F,F,02,13,82,00,00,00,00,00,,,
1645,51.40975975,0.01331675,67108864,F,F,,HS CAN,,75C,F,F,02,53,00,00,00,00,00,00,,,
